"Date","SP500","R_10Y","DJUBSCOM","USDX"
"2004-06-30","-10.3765859722141","-8.90197809369448","-10.7789733102578","-10.2385053473476"
"2004-07-01","-9.32608191528916","-9.38729622628582","-9.53311144970933","-11.780802907847"
"2004-07-02","-11.5255784716116","-7.56848391387032","-12.9649131033664","-9.65924046545324"
"2004-07-06","-10.0618184066312","-10.0028593961521","-11.0329165327969","-11.717392375136"
"2004-07-07","-11.0421886844512","-11.0289983283034","-10.7057472390803","-10.3980447655112"
"2004-07-08","-10.3665323894103","-9.64044554215678","-10.568419131052","-11.5684017172241"
"2004-07-09","-11.31605543066","-11.0289983283034","-12.8861531305261","-12.1841580307372"
"2004-07-12","-10.5642155367519","-11.0155452613315","-10.0175897080418","-12.3712410898159"
"2004-07-13","-12.6575619672571","-10.4603211463327","-11.899238176578","-10.6577250967533"
"2004-07-14","-10.1186639691399","-9.64044554215678","-9.17745519855174","-11.2770751894135"
"2004-07-15","-10.8954121769762","-11.8466254281449","-10.5227164137604","-11.6625095806953"
"2004-07-16","-10.2231015425534","-8.07371567148876","-10.4733675893483","-10.0488011949935"
"2004-07-19","-10.6391067574858","-10.9792216211491","-11.1168086383577","-12.1763896813266"
"2004-07-20","-10.4715576104428","-9.03802913939622","-10.8683106947987","-10.4129943534075"
"2004-07-21","-8.81691700780737","-10.0162525813952","-10.9487775111375","-9.86719040851131"
"2004-07-22","-9.5285311582506","-10.0028593961521","-10.2831486045043","-11.3718493207169"
"2004-07-23","-9.83456719093558","-11.0155452613315","-11.7130195882214","-9.89843416828269"
"2004-07-26","-10.1931897539319","-10.0028593961521","-11.706244581974","-11.5103435884927"
"2004-07-27","-9.94316502408158","-8.46138496990105","-14.508172971921","-9.7450475233524"
"2004-07-28","-9.3804093213472","-10.0689460399725","-9.87600929483184","-11.2892471821835"
"2004-07-29","-10.8427687884642","-9.69778300524927","-11.8429214570675","-10.5176278776275"
"2004-07-30","-11.2006269296145","-8.64098991222007","-12.5448916630912","-10.6449049006682"
"2004-08-02","-10.187870345766","-10.4424236963109","-11.1502427120197","-11.5659865761725"
"2004-08-03","-11.0382192748298","-9.62697707061421","-11.8456657978352","-11.4833167225549"
"2004-08-04","-10.4051616849271","-9.61794743383352","-9.87600929483184","-10.8497407980869"
"2004-08-05","-9.13678753465585","-9.97580091302572","-10.3587395990863","-11.8969271027114"
"2004-08-06","-9.14009650517783","-6.86799003636428","-11.3966072711059","-9.16160013400643"
"2004-08-09","-11.5576946181263","-10.9187514080217","-11.2303488782365","-12.327359334106"
"2004-08-10","-9.72142119634601","-9.2335418100604","-12.2475400041115","-10.8492621572249"
"2004-08-11","-9.82603481604516","-9.92056027877318","-10.3618186725801","-12.2122366778315"
"2004-08-12","-9.84310317073295","-9.24292091188003","-11.4633228263096","-10.7027366070821"
"2004-08-13","-11.1073187858199","-10.3362842521288","-9.47113801716186","-9.40198941316548"
"2004-08-16","-9.44716461615721","-9.54420401179827","-11.1584557680459","-11.9107603099745"
"2004-08-17","-10.9802190523414","-9.22411851514475","-10.7669435497986","-11.1345443716637"
"2004-08-18","-9.42633122054382","-8.93567531712485","-12.0183955174594","-12.1966609423277"
"2004-08-19","-10.6382079330923","-10.3410180528671","-10.0282086634939","-11.9075792042166"
"2004-08-20","-10.2771080106917","-10.3362842521288","-10.9103579060064","-10.96293088761"
"2004-08-23","-11.2262410889259","-10.3645204321232","-12.7010378886078","-10.1135801044762"
"2004-08-24","-10.8306580087324","-10.3738445934393","-9.67915579068702","-10.8652210262308"
"2004-08-25","-9.88698118428188","-9.23823685918397","-9.07207708421659","-11.5606311996917"
"2004-08-26","-12.1068772938219","-9.90180238451189","-11.4198486414197","-11.7884232722242"
"2004-08-27","-11.7952297225478","-10.3315392201993","-10.79077484884","-10.6373235603326"
"2004-08-30","-10.7231089340263","-10.9045332189011","-11.542151564651","-12.1709959401217"
"2004-08-31","-10.51726036709","-8.91166394837588","-10.3890091628423","-10.2117918518232"
"2004-09-01","-10.4155000096646","-8.90197809369448","-10.1167498542824","-11.5480792705514"
"2004-09-02","-9.84046176810986","-8.92130311826167","-11.9286892040905","-12.541630272664"
"2004-09-03","-11.0995270830745","-7.98592857124548","-10.5516023906839","-10.0028593961521"
"2004-09-07","-10.3657810645849","-9.91120332322799","-12.6572039304605","-11.9407311049163"
"2004-09-08","-11.2324776989362","-7.98119969220758","-10.7849671540625","-10.0224004835016"
"2004-09-09","-10.9792574172159","-9.19078286665715","-9.49404228789773","-12.0929807610971"
"2004-09-10","-10.2887036184845","-9.49669423107629","-9.66571127094544","-10.5341957568122"
"2004-09-13","-11.3507797327537","-9.86375039940827","-10.3015026467472","-11.8174604836916"
"2004-09-14","-11.9615888392589","-9.49188058371784","-12.8950592201707","-11.5417736409166"
"2004-09-15","-10.7858153913264","-9.85894258902685","-10.6387131453204","-10.3011482788961"
"2004-09-16","-11.5893533230461","-8.09096931739013","-10.0274574795932","-11.3089350533487"
"2004-09-17","-11.2869571768002","-9.15688212667973","-10.6665083596095","-11.8314229792301"
"2004-09-20","-10.8582523077973","-9.45785668632769","-11.7182579195405","-11.8859822116638"
"2004-09-21","-10.6046516801593","-9.4480283007198","-9.87344009773298","-9.89122962509135"
"2004-09-22","-9.44035013714575","-8.85283240672877","-9.68420513516502","-10.8174853534389"
"2004-09-23","-11.6134024539246","-9.1074333817388","-10.5775126621143","-11.4936795624836"
"2004-09-24","-11.6538266819902","-9.80032887892542","-11.312857977866","-10.5574077102675"
"2004-09-27","-11.1827732920581","-9.78540305167489","-11.7834047612856","-11.8179124115679"
"2004-09-28","-10.3378935558706","-9.1074333817388","-11.4192582297877","-12.0232042068946"
"2004-09-29","-11.0475522799596","-9.14217545653819","-10.423378479257","-11.8636846117278"
"2004-09-30","-11.2652815159262","-8.26258571081624","-11.974023082247","-10.3440349900821"
"2004-10-01","-9.39307958344057","-10.3172362011417","-10.3452164899797","-11.5636180949116"
"2004-10-04","-10.7785901564378","-9.20989979371446","-15.1478034508829","-10.3063989591647"
"2004-10-05","-11.5580990662513","-10.8902132263033","-10.255215742556","-12.0272780002658"
"2004-10-06","-10.6732887182366","-9.88286688982592","-10.8809960465468","-11.5392909797836"
"2004-10-07","-10.1965105209183","-9.89708529186426","-11.9857214518625","-12.6785762529819"
"2004-10-08","-9.98477237873053","-7.9621715471155","-10.2423629690024","-10.1597666548809"
"2004-10-11","-12.2661097286701","-7.9621715471155","-11.8802967976553","-13.5091513003841"
"2004-10-12","-10.7530080607621","-10.8515176047834","-9.50316577338633","-11.0293770472931"
"2004-10-13","-9.34736250159209","-9.16176041488047","-9.37479687028588","-10.2355546651577"
"2004-10-14","-9.92594422711054","-9.43815137613514","-11.8909403364312","-10.8913534869964"
"2004-10-15","-10.2376240210252","-8.23320586666344","-11.2233984654824","-10.3085592649389"
"2004-10-18","-10.2218108055522","-10.26389887083","-9.62619726909761","-11.8886151595326"
"2004-10-19","-9.65347276217911","-8.87755621229462","-9.74049262678551","-11.0784843134994"
"2004-10-20","-10.4505737984346","-10.2292010257782","-10.1740722444699","-10.5174058869525"
"2004-10-21","-10.3480434472764","-9.40822451399807","-11.2093089821597","-11.1291605961201"
"2004-10-22","-9.94979133875015","-9.78540305167489","-10.3575620415182","-11.9736602483357"
"2004-10-25","-11.2634917716626","-10.209100015663","-10.8111295599168","-10.5386415285744"
"2004-10-26","-9.44923455982043","-10.7920331181479","-9.42835191765067","-11.2949340525403"
"2004-10-27","-9.18129614938625","-7.88419491818703","-8.38611345187175","-10.5672843915216"
"2004-10-28","-10.4519477680913","-9.15199190994891","-9.84251420031155","-10.3381557347343"
"2004-10-29","-11.2473376900662","-9.4480283007198","-10.8969344587241","-11.295168809449"
"2004-11-01","-11.5605512059081","-9.81514413783918","-8.55026205982909","-10.5639975809038"
"2004-11-02","-10.0574686261932","-10.8466275829485","-11.6252211445714","-11.5569308671814"
"2004-11-03","-9.42479557555368","-8.66396647715982","-9.8861048605135","-10.0312017326658"
"2004-11-04","-9.19403217088543","-10.8318853679608","-9.06360940107952","-10.8848658987818"
"2004-11-05","-10.4943948775699","-7.41113681030429","-11.0867977526688","-9.77723599737894"
"2004-11-08","-12.1532381581942","-11.717844865528","-11.8569699698374","-11.816627717556"
"2004-11-09","-11.4036195515708","-10.9045332189011","-11.0200396792898","-12.2934481721213"
"2004-11-10","-11.3252147920328","-9.53479191706654","-9.33328953710714","-9.88714303429058"
"2004-11-11","-10.1950244852189","-9.53479191706654","-11.3993552036325","-12.5858159210295"
"2004-11-12","-10.0721716606907","-9.20989979371446","-11.6282009097385","-10.6527771223975"
"2004-11-15","-12.1039665921619","-10.8997712713966","-9.59227268047952","-11.3885260243504"
"2004-11-16","-10.8868926966407","-9.87810487033185","-9.62671207414052","-11.38828767249"
"2004-11-17","-10.0341816137666","-8.29632540179358","-9.23220103910275","-10.8277443770047"
"2004-11-18","-12.0533999189831","-9.84929215532129","-10.6476587485858","-10.4457169080087"
"2004-11-19","-9.76900556327729","-8.11029584566072","-9.64241857181316","-10.3904474286612"
"2004-11-22","-10.491218768306","-10.3172362011417","-10.3028629395307","-12.8905876247524"
"2004-11-23","-10.9715118366856","-9.19557925729056","-10.0566335011278","-10.6033677186501"
"2004-11-24","-11.7481488466752","-11.7083210020136","-8.64595391791947","-10.8704752606731"
"2004-11-26","-11.747938905731","-11.7320461616658","-8.64595391791947","-10.6360627656769"
"2004-11-29","-9.80687725865644","-8.16717938526892","-11.3356258831994","-11.6153859316215"
"2004-11-30","-12.0010649539638","-9.95296911894366","-10.4046148681375","-10.6616278412016"
"2004-12-01","-9.43507841463354","-9.2800035544653","-8.39883967088032","-12.04267501863"
"2004-12-02","-11.0047799769521","-9.97125535869329","-8.24059139293771","-10.0356861303785"
"2004-12-03","-10.6320886087968","-7.48672691688639","-10.6262881891883","-9.62967803090577"
"2004-12-06","-11.2237840196563","-10.3457406754564","-12.071702975429","-11.746147329584"
"2004-12-07","-9.74381540686174","-10.3457406754564","-8.92373167347517","-11.4091022271681"
"2004-12-08","-11.2802620232148","-8.69291980076871","-9.57967491598721","-9.15883487012305"
"2004-12-09","-9.53581295074095","-9.18115543716216","-12.6756463503508","-10.4381676713173"
"2004-12-10","-11.5271847009334","-10.3028301550938","-9.07861239739677","-10.1965545246243"
"2004-12-13","-10.4399866762221","-9.85412319298901","-10.2847541560318","-11.7261108779896"
"2004-12-14","-11.1852031541743","-9.18597494514052","-11.4762920158501","-11.1121618911794"
"2004-12-15","-11.264249085462","-10.8466275829485","-9.04008962128088","-9.71648174180858"
"2004-12-16","-10.6891546284854","-8.46534183546703","-10.3291795848298","-9.25083088862858"
"2004-12-17","-10.6478968976854","-8.94519972058886","-8.74974868033865","-10.8974264904456"
"2004-12-20","-10.5772210200105","-10.8997712713966","-11.3749344220742","-11.1386980874919"
"2004-12-21","-10.3534370553094","-10.8949979586575","-11.3195313708955","-11.5179329456145"
"2004-12-22","-11.1633229978504","-10.3220152487014","-9.34945766108203","-12.1128884364613"
"2004-12-23","-12.0188083800708","-10.9092838551639","-12.0209827590588","-10.8149146256532"
"2004-12-27","-10.7742539555376","-9.24292091188003","-9.5183857335582","-10.3566346486977"
"2004-12-28","-10.9061768267699","-9.57217740780373","-11.5967212195575","-11.7914560625053"
"2004-12-29","-13.0901691834604","-9.92987366079965","-9.74573601013236","-10.8969745044512"
"2004-12-30","-12.9869463751382","-9.55823961792707","-12.7127166391007","-10.9274320494903"
"2004-12-31","-11.7491302388054","-11.7273235917402","-12.7127166391007","-10.4608160186471"
"2005-01-03","-9.49192469714447","-9.22411851514475","-10.6362043189771","-11.1247367583033"
"2005-01-04","-9.15569474803111","-8.32950527588984","-9.57670756638299","-9.10614657187635"
"2005-01-05","-10.7826293462191","-10.3645204321232","-11.2844368982667","-10.8380210170047"
"2005-01-06","-10.9310790649677","-10.3645204321232","-8.84369570270417","-10.2035607521522"
"2005-01-07","-10.5643832236638","-7.56820574144504","-11.0871028726884","-9.53295218661931"
"2005-01-10","-10.5807636132808","-10.3645204321232","-9.57313980341637","-11.6016504087769"
"2005-01-11","-10.6055935013835","-9.54889350040024","-10.3706723519297","-11.4997194187359"
"2005-01-12","-10.1524695900193","-9.90180238451189","-10.4925733152761","-9.40238663521717"
"2005-01-13","-10.2169768287641","-9.20989979371446","-9.52856832057067","-12.0599774760817"
"2005-01-14","-11.0696978633207","-9.20513766623053","-11.3512989457984","-10.2045252050621"
"2005-01-18","-9.64884696975584","-9.88761759756675","-9.27208160217095","-11.1374819097596"
"2005-01-19","-10.2857753645798","-9.50628690660297","-12.0153955767099","-10.0548953582878"
"2005-01-20","-10.3301359892252","-9.20036417222025","-12.1789520011654","-11.0351342037857"
"2005-01-21","-10.2474071197351","-10.3076437095074","-10.3315392201993","-10.220371895074"
"2005-01-24","-10.6899077364838","-10.87095899935","-11.0704934240981","-11.5985312059351"
"2005-01-25","-10.4344627208272","-8.92130311826167","-10.5308590194265","-10.2225231115756"
"2005-01-26","-11.1090248947813","-10.8949979586575","-11.6199624007295","-10.148154199127"
"2005-01-27","-11.1655160120958","-10.3362842521288","-10.0693522905145","-11.2129767146867"
"2005-01-28","-10.6770832575537","-9.19078286665715","-10.256788123546","-10.8926070233463"
"2005-01-31","-10.4174716188636","-10.3028301550938","-9.12432070570043","-11.5599763622002"
"2005-02-01","-10.6850813846381","-10.87095899935","-11.1304716154767","-11.8605419117357"
"2005-02-02","-11.4951904565457","-10.8757899618524","-10.2881130042114","-11.4216231051971"
"2005-02-03","-11.1382092158244","-10.8902132263033","-9.83236071486957","-10.8997712713965"
"2005-02-04","-9.94394678700378","-8.2577189473252","-10.707032102391","-9.82053472650423"
"2005-02-07","-12.0315857753108","-9.81514413783918","-10.5771125373686","-10.3236057301811"
"2005-02-08","-12.0046398675406","-9.43815137613514","-10.5412504198785","-11.644112002556"
"2005-02-09","-10.1775795354317","-8.85283240672877","-8.88562476523569","-11.5041295844387"
"2005-02-10","-11.2399789442049","-9.13231058159394","-9.92155430281694","-9.7483475542811"
"2005-02-11","-9.77099800568136","-9.82496035477538","-11.4025212105481","-11.9940326078627"
"2005-02-14","-12.7958356073288","-9.82496035477538","-10.5133112493494","-10.5691667483053"
"2005-02-15","-11.3451049367543","-10.8515176047834","-10.9424526139526","-10.9299262751099"
"2005-02-16","-11.2160079241183","-8.90682688488244","-10.2707123682141","-10.6191716322417"
"2005-02-17","-10.4892309476408","-10.3172362011417","-11.4338603628437","-11.2182452651171"
"2005-02-18","-11.7644622816222","-9.22883571275441","-11.0761716380662","-11.9709645090812"
"2005-02-22","-9.37184055481427","-10.9375531123692","-8.64617675721985","-11.2741958311014"
"2005-02-23","-10.7074430498787","-8.96881415029709","-9.44977135956007","-11.045104070782"
"2005-02-24","-10.1186058245474","-9.90650837759504","-10.0264342507396","-11.1223283973133"
"2005-02-25","-10.1509419663712","-10.3598419991516","-9.31689357353683","-11.1235352605154"
"2005-02-28","-10.0404268010082","-8.36214360953302","-11.6739868934548","-12.3184015474343"
"2005-03-01","-10.897068712913","-10.9837983181338","-11.5616643414367","-12.067001844984"
"2005-03-02","-10.3187905412524","-9.96669944956678","-9.85200306315716","-11.5014044480755"
"2005-03-03","-10.3714659759694","-10.406141024602","-10.0925015216576","-11.6939496277246"
"2005-03-04","-9.90903299327759","-8.04640751058703","-10.9218271582134","-9.91540489857463"
"2005-03-07","-11.3523068625741","-11.7601497713436","-11.5919951165393","-11.6326295826605"
"2005-03-08","-11.3097572470442","-9.59061130524393","-9.05083831974854","-10.0945380366547"
"2005-03-09","-10.1264395226404","-9.33436931580483","-10.0181656881987","-10.9508056156823"
"2005-03-10","-10.6406833954368","-8.6321199912597","-10.4763801795681","-11.8109144114084"
"2005-03-11","-9.80692920332366","-9.66269337329636","-9.38492382290271","-11.2882613152456"
"2005-03-14","-11.2230805343957","-9.67152366790336","-10.9477121046491","-11.4664519360817"
"2005-03-15","-10.1085813870385","-9.08287647294275","-10.236855199708","-10.8515176047833"
"2005-03-16","-10.1920871627671","-9.07843672611758","-10.5134058355442","-10.2497131047364"
"2005-03-17","-11.3073659201919","-10.446913096339","-9.50501457893915","-11.295119904032"
"2005-03-18","-10.7394693031746","-11.85107483287","-10.7220729924184","-10.6956996262321"
"2005-03-21","-10.4079278105114","-11.8599440560756","-9.43632228163524","-9.80629722953517"
"2005-03-22","-9.39011769011552","-7.84099118794985","-10.3534221463566","-10.1824221259397"
"2005-03-23","-11.1068808962727","-8.69339882241589","-9.50225349193326","-10.422693072439"
"2005-03-24","-10.8338708948423","-10.5043763610597","-10.3493464420295","-11.6143170514631"
"2005-03-28","-10.8802690762724","-11.0949388447682","-12.8334614613385","-11.3605500352133"
"2005-03-29","-9.64367476673991","-11.0819235225891","-10.372335517261","-11.7728701617557"
"2005-03-30","-9.58670062366395","-10.0515353579205","-9.86079696838085","-12.1010453089143"
"2005-03-31","-11.9340054426374","-9.35659266296214","-9.03662959539759","-10.7127216513356"
"2005-04-01","-9.18468942518401","-7.94571634380377","-10.0062222869344","-9.6027407680377"
"2005-04-04","-10.378094093017","-9.99388051692235","-9.5298224980443","-11.243673519938"
"2005-04-05","-11.1513972255428","-10.446913096339","-10.9529076804157","-11.2867001523551"
"2005-04-06","-11.0281380124694","-11.0155452613315","-9.96998672188715","-11.4485076030218"
"2005-04-07","-11.0023547034518","-8.60527171087578","-8.82526280147697","-10.9841923710698"
"2005-04-08","-10.4508109464582","-9.65382391752156","-10.5639905142685","-10.5550489129238"
"2005-04-11","-11.8023741671392","-9.63596612215577","-10.1149105286151","-11.3135046505577"
"2005-04-12","-9.24395467679306","-8.22703035669583","-9.27367643452784","-10.2144405633495"
"2005-04-13","-9.57499404164608","-9.28459090951865","-10.6144126842667","-10.9465723670755"
"2005-04-14","-10.0199918612644","-10.4015590569798","-10.1746409820411","-10.0893673462857"
"2005-04-15","-9.11288758914255","-9.56289634891093","-11.7072745282144","-10.2947030483902"
"2005-04-18","-10.683128742365","-9.90180238451189","-11.0693924193322","-10.0973938500712"
"2005-04-19","-10.7901215108291","-8.72145991960749","-8.99523356120515","-11.6126486895178"
"2005-04-20","-9.18120531064712","-8.51779319477233","-11.0120189832147","-10.6451470820236"
"2005-04-21","-8.88904825347514","-8.73557868057533","-10.6907904863341","-11.1405945854099"
"2005-04-22","-9.44996889581763","-10.3598419991516","-10.8252982288479","-11.1401160274361"
"2005-04-25","-10.1697932771608","-11.7367576064813","-9.85065918210221","-10.9974659036717"
"2005-04-26","-10.0030217108574","-8.96881415029709","-11.3680585093337","-11.8681787216731"
"2005-04-27","-9.64239074583525","-8.72617725717603","-8.52203209934216","-11.2689410969299"
"2005-04-28","-9.95917822179751","-9.51583379039049","-9.98381581501524","-11.9297539110881"
"2005-04-29","-9.3543814080525","-9.19557925729056","-9.5389805397765","-10.7459915279164"
"2005-05-02","-10.9306439905779","-9.88286688982592","-10.3369423948637","-13.0142664855991"
"2005-05-03","-10.4934661131989","-9.5110660451229","-9.79060267998514","-12.0483395179569"
"2005-05-04","-9.75130431266539","-9.20989979371446","-9.5872178142348","-11.2299301205747"
"2005-05-05","-10.2083241626187","-8.93089605125303","-10.4030211144229","-12.2853567588451"
"2005-05-06","-11.193424964804","-8.13893986947591","-10.594113767883","-10.3589524514958"
"2005-05-09","-10.6549461438478","-11.7508257113563","-11.5867961658648","-13.0173401387285"
"2005-05-10","-9.62231931621224","-10.3457406754564","-10.2956533925825","-11.7773682856896"
"2005-05-11","-9.85269159145112","-8.93567531712485","-10.7487356008113","-10.1970835166519"
"2005-05-12","-9.64494641113671","-9.21465060867733","-9.23323605891345","-10.5672843915216"
"2005-05-13","-9.39010358377425","-9.17632428674071","-9.3417593961442","-11.2323931929596"
"2005-05-16","-10.1426206683358","-10.2883195870163","-10.6259516887657","-12.1498884807879"
"2005-05-17","-9.7964973225273","-9.1714814374882","-11.0199036330945","-12.0877451424443"
"2005-05-18","-9.87448355696607","-8.88246450551011","-9.87588232416325","-10.700978405271"
"2005-05-19","-11.4044323099564","-10.2737029690893","-10.1853906085942","-11.3555449461607"
"2005-05-20","-11.5857770946719","-11.6746257307354","-10.660522819112","-10.6790851439378"
"2005-05-23","-10.8654459236787","-8.654221462775","-9.29324888009069","-11.5808917119881"
"2005-05-24","-11.8064308601841","-9.43815137613514","-10.9512686500046","-11.8178660646903"
"2005-05-25","-10.9961162256966","-8.86275863736559","-9.28823026809843","-11.6709237252925"
"2005-05-26","-10.8087292525472","-10.2688069275713","-10.4131108736143","-10.8345038988721"
"2005-05-27","-12.2868182145434","-11.6551133034574","-11.9414998031459","-11.3289201646009"
"2005-05-31","-11.2206466367742","-9.4282254307413","-11.1688194621116","-9.9981917448852"
"2005-06-01","-9.83281683953462","-8.57450311124395","-8.7249515275371","-11.0604964785036"
"2005-06-02","-11.5364368989535","-10.7564988451152","-9.90617074694741","-10.8665708372002"
"2005-06-03","-10.4883630216829","-7.1649355520141","-10.3145186799773","-10.6830228776495"
"2005-06-06","-11.5984619146792","-10.2191757742024","-10.0337922806021","-11.164098222405"
"2005-06-07","-10.3038154053474","-9.37784301455231","-10.2684198870194","-11.3500431953384"
"2005-06-08","-10.8822966458305","-10.766716080993","-8.99607333727095","-10.0668921428827"
"2005-06-09","-10.4396048595789","-10.2191757742024","-10.0176916012021","-11.3212569298204"
"2005-06-10","-10.5602596478986","-9.11742142664717","-10.4067947353184","-10.2144272463924"
"2005-06-13","-10.311296277805","-10.8466275829485","-9.63290916834633","-11.3826638685962"
"2005-06-14","-11.2160388549959","-9.15688212667973","-11.6724886586493","-10.6225242917666"
"2005-06-15","-10.7189593966491","-9.47736973273342","-10.4301779742996","-10.3887635018599"
"2005-06-16","-11.4304047020759","-9.16176041488047","-11.2784780286655","-10.7861669629911"
"2005-06-17","-10.9160924998197","-10.2688069275713","-10.7623675744889","-9.78494901036377"
"2005-06-20","-10.9553293144731","-8.89711751780139","-10.2901858103403","-10.6896157352267"
"2005-06-21","-11.8989807203778","-9.45785668632769","-10.557615705942","-10.3797350312907"
"2005-06-22","-11.0911966950874","-9.09739520327172","-9.91288279125998","-10.6932438922242"
"2005-06-23","-9.7021207189236","-10.2141442400902","-10.6043017893772","-10.8204187595351"
"2005-06-24","-10.700605925176","-10.1938905562765","-11.1049061645373","-11.5018037302128"
"2005-06-27","-11.5910050651626","-10.7564988451152","-11.1049061645373","-11.7661532522507"
"2005-06-28","-10.2487092734173","-9.76027643209294","-9.33185825039018","-10.8801579648895"
"2005-06-29","-11.8396788474963","-9.0923571561766","-10.8425003759324","-10.9531122554885"
"2005-06-30","-10.1011914317492","-9.76532707402642","-9.3270490234254","-11.8805995167393"
"2005-07-01","-11.4280411914651","-8.20338793772331","-10.1785645441318","-9.72903187572343"
"2005-07-05","-9.94146306553949","-9.82496035477538","-8.92829589511209","-11.6688804826328"
"2005-07-06","-10.3448495246633","-10.8466275829485","-10.9775964558968","-12.0682305907833"
"2005-07-07","-9.77989247742888","-9.4282254307413","-9.94116443931304","-10.5151846239352"
"2005-07-08","-9.72171396065977","-8.87755621229462","-9.21885214415074","-10.4705401189972"
"2005-07-11","-11.0244856410678","-9.84444941964351","-10.6735884386559","-10.384129264257"
"2005-07-12","-10.8527628133435","-9.47736973273342","-10.3376647949304","-9.45167268739993"
"2005-07-13","-12.0898969825941","-10.8854170195621","-9.85534787062337","-9.78324236599292"
"2005-07-14","-10.666517484194","-9.19078286665715","-9.1645350084773","-11.9353559454812"
"2005-07-15","-11.6492434578062","-9.87333148508646","-10.4405501346204","-10.6612209440351"
"2005-07-18","-11.4085868983341","-9.5110660451229","-9.64449373569725","-11.6031363170247"
"2005-07-19","-10.8008800964793","-9.21465060867733","-9.51723640737495","-10.512960891139"
"2005-07-20","-10.0204856982891","-9.52059019660045","-9.68294507059853","-9.73059459312358"
"2005-07-21","-10.4295450937248","-8.72617725717603","-9.4251862456787","-9.89460998644625"
"2005-07-22","-11.0798273354411","-9.89708529186426","-11.1293666941116","-10.5495009922201"
"2005-07-25","-10.6069552217028","-10.3457406754564","-9.91717925057537","-12.1084482618571"
"2005-07-26","-11.8821251690554","-10.923468430698","-10.1113353841344","-10.845737202083"
"2005-07-27","-11.2275958077359","-9.90180238451189","-10.2597463100559","-10.4144956044572"
"2005-07-28","-10.7967627285488","-8.95467897910972","-9.88099383084212","-10.5044880849552"
"2005-07-29","-10.493796085536","-8.32479886587929","-10.9525435421146","-11.4285669562409"
"2005-08-01","-11.9234599160842","-9.57217740780373","-9.23622858496689","-10.1823930099977"
"2005-08-02","-10.7960209355986","-9.93914387326282","-9.25616552461719","-11.3323568048405"
"2005-08-03","-11.938149901617","-9.93451413819908","-9.24771684872093","-9.8277690959092"
"2005-08-04","-10.6817049658186","-10.3784904231196","-10.0079509848501","-10.8311264197487"
"2005-08-05","-10.597004330682","-8.56431111322945","-9.82513344113171","-10.8331749193203"
"2005-08-08","-10.718687644593","-10.9974659036717","-10.0203782271991","-11.4389827648491"
"2005-08-09","-10.4540068717159","-10.424364637473","-11.3097743083167","-11.2388646863302"
"2005-08-10","-9.69702986663931","-9.60432607462471","-8.8264357561805","-11.2720580536218"
"2005-08-11","-10.7550233841405","-8.56431111322945","-10.0998792436195","-10.9451315506093"
"2005-08-12","-10.2916019771694","-7.73711050838955","-9.82438426203596","-11.0056065170878"
"2005-08-15","-10.6372336627752","-11.741457978479","-9.67040677635699","-10.8462450459885"
"2005-08-16","-9.85067224521446","-8.95940181236911","-9.7513465294725","-11.895947913186"
"2005-08-17","-11.1893713249256","-9.90180238451189","-9.25568460716757","-10.7359825349747"
"2005-08-18","-11.4237141717841","-10.3410180528671","-9.62759687936913","-10.35152914862"
"2005-08-19","-11.6320237329093","-10.9140232337945","-10.1421858936965","-11.5840392584226"
"2005-08-22","-10.1866614312471","-10.3457406754564","-8.98902646179551","-10.8729229854483"
"2005-08-23","-10.9264902494288","-9.51583379039049","-9.86285284785168","-12.2549157564227"
"2005-08-24","-9.84019663215027","-9.86854667970423","-9.71722336661446","-10.4988796807146"
"2005-08-25","-12.3673218995626","-10.3124457064007","-10.2089783109735","-11.3530100631229"
"2005-08-26","-11.011896095445","-9.50149632024655","-10.4466706835375","-11.3914763157523"
"2005-08-29","-10.1210816736093","-10.8854170195621","-8.17563716096123","-10.3183751058519"
"2005-08-30","-10.376498306768","-8.67366423528783","-8.12828014699037","-11.0716158930152"
"2005-08-31","-9.67935855109983","-8.63458780702456","-8.1906831774555","-9.67554525924114"
"2005-09-01","-10.4192268480947","-9.11742142664717","-8.90708786342721","-9.50448699205111"
"2005-09-02","-11.4296719919186","-10.2441453026763","-9.35923963906698","-10.9901418081314"
"2005-09-06","-9.74831341158999","-9.4480283007198","-10.161203016956","-11.4936058229839"
"2005-09-07","-11.6285080130783","-9.17632428674071","-9.02895245821434","-10.5176367567421"
"2005-09-08","-11.4046804411569","-9.84444941964351","-9.43823058539926","-11.4587788746795"
"2005-09-09","-10.3826729686893","-10.8612619251719","-10.405048218037","-10.8404981940467"
"2005-09-12","-12.7892716800405","-9.50149632024655","-9.79285596976981","-10.0801639047911"
"2005-09-13","-10.7829267311855","-9.48705532239594","-10.1189423026449","-12.0664767360183"
"2005-09-14","-10.9502718599161","-9.48705532239594","-9.51445849500853","-11.6052543326317"
"2005-09-15","-11.3453770417183","-8.48457460525924","-9.49387109901964","-10.993602894649"
"2005-09-16","-10.7446889966225","-9.53950350133164","-9.93638651347278","-11.2061442138424"
"2005-09-19","-10.5964142179375","-10.3551525964865","-7.90774182204464","-12.5328449761932"
"2005-09-20","-9.64858751833029","-9.23823685918397","-9.44053792524504","-11.7133153481581"
"2005-09-21","-10.3178450033799","-11.7083210020136","-8.10319523464555","-10.2769981959853"
"2005-09-22","-10.3694233075254","-10.3124457064007","-9.33569014208991","-10.1613588589814"
